List Year,Town,Sale Amount
2021,East Windsor,89478811.0
2021,Eastford,12998357.0
2021,Easton,125277062.0
2021,Ellington,118046906.0
2021,Essex,119942008.0
2021,Fairfield,1252222824.0
2021,Farmington,290702443.0
2021,Franklin,15195690.0
2021,Glastonbury,395580574.0
2021,Goshen,48019321.0
2021,Granby,90487465.0
2021,Guilford,305783103.0
2021,Haddam,65085679.15
2021,Hamden,425913768.0
2021,Hampton,13901562.0
2021,Hartland,10416900.0
2021,Harwinton,46330870.0
2021,Kent,48260859.0
2021,Killingly,135867521.0
2021,Lebanon,40599653.0
2021,Ledyard,121563563.0
2021,Litchfield,115814931.0
2021,Lyme,39900211.0
2021,Madison,285419661.0
2021,Mansfield,105387901.0
2021,Marlborough,47229514.0
2021,Meriden,1947600.0
2021,Middlefield,28856001.0
2021,Middletown,269405502.0
2021,Monroe,210653316.0
2021,Morris,25923664.0
2021,Naugatuck,195525803.0
2021,New Britain,398344445.0
2021,New Canaan,836169546.0
2021,New Fairfield,155652624.0
2021,New Hartford,50750222.0
2021,New Haven,707415900.0
2021,New London,173514148.0
2021,New Milford,268163949.0
2021,Newington,375114625.0
2021,Newtown,375789123.0
2021,Norfolk,20716608.0
2021,North Branford,87496870.83
2021,North Canaan,20168795.0
2021,North Haven,300090870.0
2021,North Stonington,46351311.0
2021,Norwalk,1411548208.67
2021,Norwich,224181426.0
2021,Old Lyme,103176452.0
2021,Old Saybrook,182858712.0
2021,Orange,175872110.0
2021,Oxford,125353913.0
2021,Plainfield,111777018.0
2021,Plainville,71448200.0
2021,Pomfret,28122649.0
2021,Portland,95501763.0
2021,Preston,33740724.26
2021,Prospect,57240476.0
2021,Putnam,70179749.0
2021,Redding,158117999.72
2021,Ridgefield,534655956.0
2021,Rocky Hill,162490135.0
2021,Roxbury,56952281.0
2021,Salem,2563975.0
2021,Salisbury,96175199.0
2021,Scotland,9008870.0
2021,Seymour,92513817.35
2021,Sharon,81828263.0
2021,Sherman,62800528.0
2021,Simsbury,271433312.0
2021,Somers,70559810.0
2021,South Windsor,247844920.0
2021,Southbury,194415438.0
2021,Southington,341686931.0
2021,Sprague,16794800.0
2021,Stafford,67755805.0
2021,Stamford,3450593887.0
2021,Sterling,51644086.0
2021,Stonington,243981644.0
2021,Stratford,500146185.0
2021,Suffield,197608266.4
2021,Thompson,55907814.0
2021,Tolland,110069534.0
2021,Torrington,233123285.0
2021,Union,5607603.0
2021,Voluntown,28624592.0
2021,Wallingford,335790388.34
2021,Warren,30092408.0
2021,Washington,95216315.0
2021,Waterbury,711383168.0
2021,Waterford,169886991.0
2021,Watertown,151516737.0
2021,West Hartford,698423154.0
2021,West Haven,270044486.0
2021,Weston,327959797.0
2021,Westport,1453049946.0
2021,Wethersfield,234305519.0
2021,Willington,45335697.0
2021,Wilton,388982660.0
2021,Winchester,62920199.0
2021,Windham,89089489.0
2021,Windsor,373621031.0
2021,Windsor Locks,114831683.0
2021,Wolcott,96475835.0
2021,Woodbridge,103144283.0
2021,Woodbury,101068196.0
2022,Andover,16467788.01
2022,Ansonia,64275358.34
2022,Ashford,24103572.0
2022,Avon,220516948.0
2022,Barkhamsted,24114407.0
2022,Beacon Falls,50520220.0
2022,Bethany,37833027.0
2022,Bethlehem,28002780.0
2022,Bloomfield,108617421.0
2022,Bolton,24841586.0
2022,Branford,244860139.0
2022,Bridgeport,645088552.0
2022,Brookfield,172334836.0
2022,Brooklyn,47521250.0
2022,Burlington,61836983.0
2022,Canaan,16430462.0
2022,Canterbury,22301774.0
2022,Canton,61584450.0
2022,Chaplin,6901942.0
2022,Cheshire,281892629.82
2022,Chester,27487489.0
2022,Clinton,101224792.0
2022,Colchester,88179072.0
2022,Colebrook,10010400.0
2022,Columbia,37085720.0
2022,Cornwall,23009512.0
2022,Coventry,65371808.0
2022,Darien,681194401.0
2022,Deep River,24879240.0
2022,Derby,60013737.0
2022,Durham,38813645.0
2022,East Granby,43625114.0
2022,East Hampton,99872400.0
2022,East Hartford,160094014.01
2022,East Haven,138588697.4
2022,East Lyme,149417571.97
2022,East Windsor,103488943.0
2022,Eastford,13173747.0
2022,Easton,98155831.0
2022,Ellington,103881583.0
2022,Enfield,186123759.0
2022,Essex,107628316.0
2022,Fairfield,866766574.0
2022,Franklin,25973650.0
2022,Greenwich,2646540888.0
2022,Griswold,51332842.0
2022,Groton,272583505.0
2022,Haddam,53551142.0
2022,Hamden,505196695.0
2022,Hampton,8832814.0
2022,Hartford,375565736.0
2022,Hartland,6014555.0
2022,Harwinton,30466017.0
2022,Hebron,44269942.0
2022,Kent,32994330.0
2022,Killingly,141384466.0
2022,Killingworth,38354880.0
2022,Lebanon,34875042.0
2022,Ledyard,88715143.0
2022,Lisbon,20688895.0
2022,Litchfield,90085198.0
2022,Lyme,21938806.0
2022,Madison,235350965.0
2022,Manchester,548537414.0
2022,Mansfield,63372460.0
2022,Marlborough,29883903.0
2022,Meriden,299750660.0
2022,Middlebury,77724666.0
2022,Middlefield,22493811.0
2022,Milford,384326124.0
2022,Monroe,128147568.5
2022,Montville,100298407.0
2022,Naugatuck,157873296.0
2022,New Canaan,617142076.0
2022,New Fairfield,93536538.0
2022,New Hartford,36668505.84
2022,New Haven,578341084.0
2022,New London,108980952.0
2022,New Milford,197317075.0
2022,Newington,194126698.0
2022,Norfolk,16857649.0
2022,North Branford,52851900.0
2022,North Haven,207328710.0
2022,North Stonington,33587346.0
2022,Norwalk,1013616683.0
2022,Norwich,240127708.0
2022,Old Lyme,103441206.0
2022,Old Saybrook,131437911.0
2022,Orange,118239770.0
2022,Oxford,102055788.4
2022,Plainville,95865924.0
2022,Plymouth,54208043.57
2022,Pomfret,18217620.0
2022,Portland,51505712.0
2022,Prospect,56437470.0
2022,Putnam,75595262.0
2022,Rocky Hill,102541722.0
2022,Salem,31084390.0
2022,Salisbury,104726000.0
2022,Scotland,4749323.0
2022,Seymour,78713967.0
2022,Sharon,61559571.0
2022,Shelton,258359275.0
2022,Sherman,34064500.0
2022,Somers,49144727.0
2022,Southbury,24975736.0
2022,Southington,263345244.0
2022,Stafford,54478837.0
2022,Stamford,1138837410.42
2022,Stratford,405757348.0
2022,Suffield,99635439.23
2022,Thomaston,37407004.0
2022,Thompson,53634718.0
2022,Tolland,76408421.0
2022,Torrington,204613480.0
2022,Trumbull,285840261.0
2022,Union,1833500.0
2022,Vernon,112897662.0
2022,Voluntown,10511143.0
2022,Wallingford,203169092.0
2022,Washington,83591476.0
2022,Waterbury,474780418.0
2022,Watertown,138772288.0
2022,West Hartford,505397220.0
2022,West Haven,238553450.0
2022,Westbrook,58132309.0
2022,Weston,218890318.0
2022,Westport,1077119842.0
2022,Wethersfield,126707424.0
2022,Willington,59447093.0
2022,Wilton,321897151.0
2022,Windham,65385424.0
2022,Windsor,683657639.0
2022,Windsor Locks,99898751.37
2022,Wolcott,90071852.22
2022,Woodbridge,74144737.0
2022,Woodbury,56927749.68
2022,Woodstock,50972295.0
